weeks,iqscore,proficiency,money,points,irr,friends,early,credit,sex,age,salary,budget,continent
2.0,0.310855342,0.468051374,15,1.10516572,0.050481427,0.041554444,0.355462611,333.18,Female,31,6611,2203.4463,Asia
15.0,0.414627602,0.202190861,20,0.91313988,0.042205289,0.029252974,0.402733475,305.9,Female,26,5873,1957.4709,Asia
,0.489857448,0.27196455,32,1.043559909,0.0779939,0.046714254,0.404865235,337.98,Female,25,7410,2469.753,Asia
1.0,0.403787352,0.78227824,27,0.980725527,0.171624601,0.044140607,0.433813453,355.34,Female,24,4546,1515.1818,Africa
2.0,0.280711034,0.467201918,9,0.799745023,0.030273879,0.047806662,0.187602907,245.56,Female,23,6235,2078.1255,Africa
23.0,0.402865602,0.384944707,119,1.050285459,0.130555078,0.051575158,0.420014083,333.18,Female,31,5027,1675.4991,Europe
10.0,0.391281511,0.304406047,35,0.9880808,0.080165878,0.045198284,0.486219764,380.12,Female,34,6172,2057.1276,Africa
11.0,0.427494285,0.239578635,17,1.113498807,0.108146906,0.039155971,0.427468568,348.51,Male,32,6062,2020.4646,Asia
2.0,0.348344135,0.70538044,28,0.96548599,0.213404194,0.062340394,0.440149307,300.83,Female,25,2780,926.574,Africa
4.0,0.385296251,0.325018287,8,0.981705487,0.188613608,0.030848645,0.519653738,322.87,Female,25,1643,547.6119,Africa
10.0,0.491107673,0.266810507,26,0.980229557,0.079359211,0.050723869,0.401657403,248.32,Female,22,7410,2469.753,Asia
1.0,0.407215062,0.789374411,30,1.00939858,0.167665169,0.044055354,0.438354224,325.7,Female,27,4316,1438.5228,Africa
28.0,0.522277238,0.302778393,191,1.285154343,0.096443437,0.046979368,0.9011361,333.18,Female,31,3500,1166.55,
45.0,0.380205326,0.377757639,232,1.02188921,0.128707066,0.051920399,0.44860369,370.7,Female,29,6246,2081.7918,Europe
1.0,0.250867769,0.652756989,19,0.901315033,0.123999499,0.047306813,0.420157135,417.58,Female,33,6121,2040.1293,Africa
2.0,0.261634343,0.409675896,25,1.0502491,0.141177431,0.078352503,0.62080282,333.18,Female,31,2754,917.9082,Africa
8.0,0.395160573,0.339255124,27,0.996791601,0.065721482,0.042527258,0.389047146,305.9,Female,26,6172,2057.1276,Europe
9.0,0.394852631,0.343361497,29,1.004953504,0.072011426,0.043201007,0.449070126,300.83,Female,25,6172,2057.1276,Asia
8.0,0.434247982,0.16357258,12,0.910816312,0.01,0.034926224,0.29159835,325.7,Female,27,6189,2062.7937,Africa
1.0,0.235666861,0.350548595,14,0.646854699,0.030547509,0.09106981,0.509693086,274.31,Female,24,3461,1153.5513,Asia
2.0,0.308596984,0.439972728,9,0.77217412,0.020342637,0.050288692,0.195236415,273.4,Female,23,6516,2171.7828,Asia
56.0,0.453458369,0.248846501,201,0.87075752,0.097062491,0.042320963,0.405144542,417.58,Female,33,5827,1942.1391,Europe
17.0,0.386710081,0.412981302,73,0.988099039,0.098466441,0.045873702,0.327473432,274.31,Female,24,5027,1675.4991,Europe
14.0,0.41401703,0.186672211,18,0.902606905,0.027473634,0.027345326,0.347724974,343.19,Female,28,6614,2204.4462,Asia
6.0,0.348686439,0.314475179,12,0.794620514,0.153701276,0.045742102,0.325384319,343.19,Female,28,5304,1767.8232,Europe
1.0,0.222235087,0.967175722,15,1.01054883,0.073474728,0.047834862,0.409613967,305.9,Female,26,6121,2040.1293,Africa
33.0,0.199735539,0.629243195,165,0.924574256,0.074244648,0.073943354,0.547706902,300.83,Female,25,6789,2262.7737,Africa
46.0,0.284382211,0.680954099,250,0.893098712,0.116106011,0.043123409,0.278583676,273.4,Female,23,5454,1817.8182,Europe
1.0,0.230287761,0.840205967,18,1.064578295,0.086963825,0.045996942,0.499281943,322.87,Female,25,6121,2040.1293,Africa
2.0,0.311262119,0.857493162,42,1.10736537,0.17423375,0.055608254,0.52182132,380.12,Female,34,5214,1737.8262,Africa
22.0,0.387030032,0.56594187,36,0.968925238,0.396684885,0.046372138,0.406022877,305.9,Female,26,4148,1382.5284,Europe
2.0,0.247425453,0.756203175,19,0.889394939,0.134349734,0.056275979,0.358733237,289.58,Female,23,6244,2081.1252,Europe
7.0,0.443490898,0.17652823,16,0.930462539,0.01,0.027936729,0.43326506,322.87,Female,25,8062,2687.0646,Asia
2.0,0.348344135,0.70538044,28,0.96548599,0.213404194,0.062340394,0.440149307,300.83,Female,25,2780,926.574,Africa
4.0,0.263546664,0.367785603,20,1.197120905,0.01,0.059575062,0.400986493,370.7,Female,29,4542,1513.8486,Asia
7.0,0.317679104,0.400169581,24,1.020038128,0.157277927,0.076695889,0.497339129,370.7,Female,29,5315,1771.4895,
41.0,0.374433448,0.36956954,192,0.986942053,0.127549276,0.048544176,0.387117416,322.87,Female,25,6141,2046.7953,Europe
10.0,0.490492567,0.259757161,27,0.979062915,0.078880899,0.04975684,0.394577414,322.87,Female,25,7410,2469.753,Asia
2.0,0.311262119,0.857493162,42,1.10736537,0.17423375,0.055608254,0.52182132,380.12,Female,34,5214,1737.8262,Africa
29.0,0.200704516,0.747241318,111,0.912535727,0.05986698,0.062715925,0.245222986,245.56,Female,23,7938,2645.7354,Africa
29.0,0.200893859,0.737668157,114,0.914842784,0.151883513,0.066545554,0.284203708,274.31,Female,24,7646,2548.4118,Europe
18.0,0.323820294,0.321396887,45,0.912015021,0.062418442,0.059593458,0.4650172,380.12,Female,34,5730,1909.809,Africa
2.0,0.348344135,0.70538044,28,0.96548599,0.213404194,0.062340394,0.440149307,300.83,Female,25,2780,926.574,Africa
14.0,0.317721447,0.538134754,68,1.00747931,0.170723811,0.044358943,0.498905659,370.7,Female,29,4023,1340.8659,Asia
1.0,0.247154885,0.688609183,19,0.937249064,0.124834105,0.046874393,0.392396808,333.18,Female,31,6121,2040.1293,Europe
38.0,0.37965276,0.38988322,170,0.950504899,0.113901645,0.044419758,0.358706206,305.9,Female,26,5729,1909.4757,Africa
2.0,0.33285189,0.419263989,9,0.757536948,0.010809303,0.052876431,0.231249198,289.58,Female,23,6681,2226.7773,Africa
8.0,0.434247982,0.16357258,12,0.910816312,0.01,0.034926224,0.29159835,325.7,Female,27,6189,2062.7937,Africa
9.0,0.489035819,0.229224756,16,0.757242441,0.081076227,0.049128078,0.264220297,274.31,Female,24,7410,2469.753,Europe
16.0,0.540687431,0.252971888,65,1.10472095,0.126396477,0.034892626,0.622926831,333.18,Female,31,5507,1835.4831,Asia
8.0,0.320356243,0.288535208,23,0.784204245,0.051142979,0.077155329,0.350637585,417.58,Female,33,5443,1814.1519,Asia
1.0,0.419997494,0.799250484,33,1.037202239,0.161579683,0.044313308,0.585630059,300.83,Female,25,4259,1419.5247,Africa
10.0,0.426991335,0.232655793,17,1.096799374,0.08576227,0.0390229,0.416744322,333.18,Male,31,6062,2020.4646,Europe
12.0,0.386254766,0.370362699,25,0.874252558,0.088488273,0.045266423,0.229327083,245.56,Female,23,6485,2161.4505,Europe
9.0,0.436526819,0.190177515,13,0.929248631,0.038338866,0.035414126,0.361828208,322.87,Female,25,6062,2020.4646,Europe
2.0,0.312536517,0.461974502,15,1.118243814,0.044659629,0.041173372,0.38159588,417.58,Male,33,6611,2203.4463,Africa
14.0,0.504385341,0.213849694,43,0.927588582,0.054512724,0.037681505,0.492062986,322.87,Female,25,5507,1835.4831,Africa
18.0,0.400787984,0.389395386,85,0.960092545,0.102994628,0.047913626,0.430849463,305.9,Female,26,5027,1675.4991,Asia
12.0,0.303782902,0.61370796,60,1.138567567,0.167942077,0.039145611,0.527980447,300.83,Female,25,3850,1283.205,Europe
4.0,0.264522934,0.368209928,20,1.19824338,0.01,0.06128915,0.418979436,380.12,Female,34,4542,1513.8486,Africa
10.0,0.298381849,0.55491513,43,1.066864371,0.171906024,0.039355088,0.249567911,273.4,Female,23,3747,1248.8751,Asia
4.0,0.38114052,0.212233499,6,0.647076249,0.101912811,0.030384704,0.570480108,370.7,Male,29,1643,547.6119,Asia
1.0,0.243997181,0.712109327,18,0.955407739,0.107347928,0.047038373,0.441393256,380.12,Female,34,6121,2040.1293,Asia
10.0,0.292796265,0.693216562,139,0.971073508,0.116678745,0.049013074,0.383507758,343.19,Female,28,4954,1651.1682,Europe
2.0,0.258035211,0.448003203,25,1.113334537,0.127013281,0.078210823,0.746711493,380.12,Female,34,2754,917.9082,Asia
16.0,0.383027893,0.413042992,69,0.979287088,0.099586695,0.045366246,0.268543661,245.56,Female,23,5027,1675.4991,Europe
1.0,0.235666861,0.350548595,14,0.646854699,0.030547509,0.09106981,0.509693086,274.31,Female,24,3461,1153.5513,Asia
16.0,0.540687431,0.252971888,65,1.10472095,0.126396477,0.034892626,0.622926831,333.18,Female,31,5507,1835.4831,Asia
,0.400271021,0.400718182,17,0.527264535,0.185118601,0.040949576,0.305708736,289.58,Male,23,5507,1835.4831,Asia
15.0,0.329725674,0.494180024,78,0.957571805,0.186057433,0.047674682,0.414094359,348.51,Female,32,4122,1373.8626,Asia
,0.205054006,0.521017075,205,0.969644904,0.06745059,0.066368572,0.65617156,380.12,Female,34,6789,2262.7737,Europe
35.0,0.396527541,0.324969828,81,0.866808176,0.220687151,0.04423672,0.322860628,245.56,Female,23,4793,1597.5069,Europe
6.0,0.348686439,0.314475179,12,0.794620514,0.153701276,0.045742102,0.325384319,343.19,Female,28,5304,1767.8232,Europe
10.0,0.292796265,0.693216562,139,0.971073508,0.116678745,0.049013074,0.383507758,343.19,Female,28,4954,1651.1682,Europe
7.0,0.423640243,0.163307875,10,1.059968352,0.01,0.030678142,0.163230151,245.56,Female,23,8152,2717.0616,Europe
28.0,0.199810361,0.9259758,107,0.966731429,0.188281834,0.059247684,0.224274099,273.4,Female,23,7389,2462.7537,Africa
48.0,0.282897611,0.712645948,250,0.968241751,0.134096354,0.044915877,0.46393013,355.34,Female,24,5241,1746.8253,Europe
31.0,0.314094171,0.575465679,244,0.961883128,0.111865729,0.046514519,0.451122522,325.7,Female,27,4977,1658.8341,Africa
19.0,0.379733483,0.436368048,20,0.748411059,0.258168697,0.038726222,0.309059858,273.4,Female,23,5132,1710.4956,Asia
,0.409227223,0.804620624,31,1.031293988,0.16556178,0.044518117,0.477890074,305.9,Female,26,4253,1417.5249,Asia
21.0,0.433306187,0.216543645,32,0.956822991,0.058459125,0.038645849,0.401073068,348.51,Female,32,4505,1501.5165,Africa
15.0,0.327634739,0.505028129,74,0.977784157,0.173787311,0.046366252,0.412542224,333.18,Female,31,4144,1381.1952,Africa
12.0,0.303782902,0.61370796,60,1.138567567,0.167942077,0.039145611,0.527980447,300.83,Female,25,3850,1283.205,Europe
,0.380296797,0.351448178,143,0.88389945,0.106812261,0.039405663,0.266314775,355.34,Female,24,5833,1944.1389,Europe
1.0,0.403763365,0.739969909,28,0.954807401,0.164866284,0.04385329,0.439847499,343.19,Female,28,4440,1479.852,Asia
49.0,0.305688425,0.721578777,250,0.999392033,0.131249398,0.046724699,0.481261313,325.7,Female,27,5137,1712.1621,Europe
6.0,0.335259606,0.359651536,14,0.867727757,0.177420348,0.047380958,0.401450932,300.83,Female,25,5270,1756.491,Asia
22.0,0.486150273,0.225818247,124,0.889105439,0.056651399,0.053947315,0.849076688,300.83,Female,25,2554,851.2482,Europe
23.0,0.498948146,0.220429942,128,0.832182407,0.01,0.053014074,0.828688025,248.32,Female,22,3604,1201.2132,Africa
11.0,0.301015159,0.651285887,191,1.010964513,0.10691566,0.04568781,0.43739894,337.98,Female,25,5021,1673.4993,Africa
6.0,0.453788201,0.191650674,13,0.845927536,0.01,0.02973103,0.349361807,343.19,Female,28,8062,2687.0646,Africa
34.0,0.198212003,0.625672519,190,1.026508331,0.077012576,0.07559374,0.481143594,248.32,Female,22,6789,2262.7737,Europe
12.0,0.386254766,0.370362699,25,0.874252558,0.088488273,0.045266423,0.229327083,245.56,Female,23,6485,2161.4505,Europe
10.0,0.28430599,0.720986784,110,0.939074218,0.106085636,0.051684685,0.258242875,289.58,Female,23,5135,1711.4955,
1.0,0.234083659,0.388091356,13,0.699812055,0.033625383,0.092078306,0.42080453,245.56,Male,23,3358,1119.2214,Africa
,0.29515633,0.641506433,218,1.017247081,0.123253658,0.042697191,0.385309249,348.51,Female,32,5021,1673.4993,Africa
20.0,0.431394331,0.231557265,30,1.01813519,0.063183799,0.037556924,0.399895668,333.18,Female,31,4343,1447.5219,Asia
4.0,0.38531139,0.366048306,8,0.962983668,0.221429914,0.031034237,0.53455168,248.32,Female,22,1643,547.6119,Africa
2.0,0.274509617,0.551704884,11,0.961463392,0.076129735,0.039519921,0.363532245,300.83,Female,25,5378,1792.4874,Africa
12.0,0.403529582,0.373652637,23,0.830406487,0.089186676,0.046962325,0.203472942,289.58,Female,23,5999,1999.4667,Europe
22.0,0.387406883,0.57759124,33,0.946682632,0.364056557,0.04508812,0.369610608,325.7,Female,27,4148,1382.5284,Europe
21.0,0.387783776,0.593457222,32,0.926805437,0.345000029,0.043668073,0.359203041,343.19,Female,28,4148,1382.5284,Europe
12.0,0.300605315,0.581858695,54,1.123291373,0.170372427,0.038680989,0.399349868,325.7,Female,27,3733,1244.2089,Asia
37.0,0.37818498,0.374728709,161,0.938573182,0.124488905,0.042376749,0.318223476,325.7,Female,27,5750,1916.475,Europe
35.0,0.359471335,0.513268948,250,0.995911241,0.102558352,0.051977266,0.406724244,333.18,Female,31,5004,1667.8332,Europe
1.0,0.249423346,0.686867654,19,0.935356677,0.132335186,0.046948418,0.367505759,348.51,Female,32,6121,2040.1293,Africa
1.0,0.419085637,0.731495738,34,0.98517257,0.15763402,0.043893777,0.553535998,322.87,Female,25,4261,1420.1913,Africa
35.0,0.380296797,0.351448178,143,0.88389945,0.106812261,0.039405663,0.266314775,355.34,Female,24,5833,1944.1389,Europe
4.0,0.385658815,0.437004894,7,0.957170665,0.222019911,0.031554636,0.456947476,305.9,Female,26,1643,547.6119,Africa
1.0,0.228928239,0.993984818,11,0.75269568,0.033991098,0.057298772,0.200052559,289.58,Female,23,6121,2040.1293,Asia
7.0,0.39269533,0.310793608,21,0.951604486,0.050551582,0.04363184,0.244971022,273.4,Female,23,6172,2057.1276,Asia
,0.413301564,0.186023012,19,0.892231762,0.024496466,0.028265679,0.358879834,325.7,Female,27,6680,2226.444,Europe
8.0,0.44370683,0.193458602,21,1.091176629,0.01,0.033794146,0.39418444,348.51,Female,32,8062,2687.0646,Asia
4.0,0.38114052,0.212233499,6,0.647076249,0.101912811,0.030384704,0.570480108,370.7,Male,29,1643,547.6119,Asia
17.0,0.393453139,0.391324908,77,0.969072163,0.104999073,0.046842128,0.375529498,343.19,Female,28,5027,1675.4991,Europe
27.0,0.364967259,0.477856576,56,1.063462734,0.218609646,0.062370934,0.522559762,380.12,Female,34,4148,1382.5284,Europe
,0.398021485,0.375574738,101,1.005816221,0.116446003,0.051630743,0.452520847,337.98,Female,25,5027,1675.4991,Europe
14.0,0.317721447,0.538134754,68,1.00747931,0.170723811,0.044358943,0.498905659,370.7,Female,29,4023,1340.8659,Asia
31.0,0.287860495,0.576843023,231,0.984327197,0.11155466,0.045708425,0.438106209,343.19,Female,28,4897,1632.1701,Asia
4.0,0.262646803,0.359862477,19,1.164649963,0.01,0.055827945,0.385772198,337.98,Female,25,4542,1513.8486,Africa
2.0,0.348344135,0.70538044,28,0.96548599,0.213404194,0.062340394,0.440149307,300.83,Female,25,2780,926.574,Africa
24.0,0.524758805,0.2622284,155,1.0,0.079740137,0.051812794,0.763503551,330.34,Female,25,2871,956.9043,Europe
13.0,0.367666983,0.407130748,30,0.994575202,0.103139639,0.045702506,0.313761264,343.19,Female,28,6333,2110.7889,Europe
4.0,0.383811745,0.317757428,8,1.0,0.16533643,0.030830028,0.54891336,330.34,Female,25,1643,547.6119,Asia
3.0,0.262422609,0.432688326,12,1.267247438,0.041651271,0.036729999,0.25321576,245.56,Female,23,5913,1970.8029,Africa
2.0,0.278822078,0.505131781,12,0.970264912,0.054014221,0.043275394,0.388730496,248.32,Female,22,5918,1972.4694,Africa
,0.448969733,0.262983769,177,0.872045279,0.105243191,0.044158231,0.387745291,333.18,Female,31,5381,1793.4873,
23.0,0.511360165,0.215301201,134,0.856467009,0.05059287,0.052201033,0.736288548,322.87,Female,25,3004,1001.2332,Asia
8.0,0.320356243,0.288535208,23,0.784204245,0.051142979,0.077155329,0.350637585,417.58,Female,33,5443,1814.1519,Asia
7.0,0.441150526,0.189922124,18,1.034752488,0.01,0.030326987,0.468441516,370.7,Female,29,8062,2687.0646,Africa
4.0,0.386028899,0.451269716,7,0.928099096,0.226731434,0.031542022,0.417835444,325.7,Female,27,1643,547.6119,Asia
6.0,0.343837552,0.316199183,12,0.782466531,0.162727818,0.04623707,0.356415629,325.7,Female,27,5312,1770.4896,Asia
30.0,0.284085525,0.618825138,215,0.999897957,0.118455373,0.044529393,0.367851108,274.31,Female,24,5003,1667.4999,Europe
13.0,0.489336375,0.135867193,21,0.455598414,0.131885901,0.038240779,0.663083255,305.9,Male,26,5507,1835.4831,
15.0,0.52569383,0.246409088,60,1.079853535,0.111489676,0.036626596,0.577488422,370.7,Female,29,5507,1835.4831,Asia
2.0,0.33285189,0.419263989,9,0.757536948,0.010809303,0.052876431,0.231249198,289.58,Female,23,6681,2226.7773,Africa
28.0,0.199810361,0.9259758,107,0.966731429,0.188281834,0.059247684,0.224274099,273.4,Female,23,7389,2462.7537,Africa
37.0,0.402697806,0.344509214,93,0.912702501,0.172483116,0.04290751,0.320188165,355.34,Female,24,4670,1556.511,Europe
57.0,0.318759768,0.516577542,250,0.918521821,0.09977556,0.052368596,0.505102694,417.58,Female,33,5686,1895.1438,Europe
2.0,0.272408796,0.790527999,24,0.944640875,0.183102682,0.056205709,0.518678427,325.7,Female,27,5365,1788.1545,Africa
21.0,0.387783776,0.593457222,32,0.926805437,0.345000029,0.043668073,0.359203041,343.19,Female,28,4148,1382.5284,Europe
14.0,0.499782653,0.203831479,39,0.822072208,0.054269064,0.037381776,0.472290546,248.32,Female,22,5507,1835.4831,Europe
14.0,0.494996724,0.117383122,19,0.409519374,0.186086252,0.03744727,0.86289984,300.83,Male,25,5507,1835.4831,
37.0,0.402697806,0.344509214,93,0.912702501,0.172483116,0.04290751,0.320188165,355.34,Female,24,4670,1556.511,Europe
1.0,0.23220744,0.914803386,11,0.789381087,0.046205096,0.053784266,0.180345654,245.56,Female,23,6121,2040.1293,Africa
9.0,0.492563412,0.243912309,19,0.830575168,0.08644636,0.048741605,0.3022497,343.19,Female,28,7410,2469.753,Africa
4.0,0.267635902,0.313820332,22,1.050469875,0.013159195,0.060737286,0.363735139,417.58,Female,33,4542,1513.8486,Africa
2.0,0.324891598,0.469359607,14,1.046512008,0.057176679,0.042675205,0.480246693,337.98,Female,25,6235,2078.1255,Africa
,0.437473528,0.734855652,38,0.99950999,0.16140762,0.045301847,0.646391571,380.12,Female,34,4261,1420.1913,Africa
7.0,0.317679104,0.400169581,24,1.020038128,0.157277927,0.076695889,0.497339129,370.7,Female,29,5315,1771.4895,Europe
21.0,0.433306187,0.216543645,32,0.956822991,0.058459125,0.038645849,0.401073068,348.51,Female,32,4505,1501.5165,Africa
29.0,0.239666844,0.626111448,191,1.008856535,0.119198628,0.043678686,0.289767981,289.58,Female,23,4834,1611.1722,Africa
15.0,0.533498887,0.241974711,60,1.0523206,0.124082729,0.035725724,0.600759625,380.12,Female,34,5507,1835.4831,Asia
19.0,0.325947867,0.294633448,56,0.870549381,0.033478279,0.06704253,0.382158399,417.58,Female,33,5708,1902.4764,Asia
10.0,0.390126374,0.318136454,34,1.022404075,0.075550444,0.043406375,0.487763733,370.7,Female,29,6172,2057.1276,Asia
1.0,0.222235087,0.967175722,15,1.01054883,0.073474728,0.047834862,0.409613967,305.9,Female,26,6121,2040.1293,Africa
10.0,0.303091534,0.70783174,154,0.991430223,0.123229913,0.047727272,0.423954964,305.9,Female,26,4855,1618.1715,Asia
2.0,0.311262119,0.857493162,42,1.10736537,0.17423375,0.055608254,0.52182132,380.12,Female,34,5214,1737.8262,Africa
12.0,0.505608444,0.275977463,42,1.120568156,0.075026467,0.044574533,0.362570822,333.18,Female,31,7410,2469.753,Asia
33.0,0.368038436,0.533098459,250,1.0,0.104436666,0.051013555,0.488508761,330.34,Female,25,4945,1648.1685,Africa
19.0,0.325585604,0.293958604,48,0.860908747,0.042418621,0.064198263,0.358726323,348.51,Female,32,5708,1902.4764,Asia
8.0,0.44370683,0.193458602,21,1.091176629,0.01,0.033794146,0.39418444,348.51,Female,32,8062,2687.0646,Asia
17.0,0.390712649,0.407319248,75,0.986824095,0.105923451,0.046348341,0.367998689,355.34,Female,24,5027,1675.4991,Asia
4.0,0.386636313,0.40566045,7,0.894508541,0.207486734,0.031783972,0.391404748,343.19,Female,28,2319,772.9227,Europe
1.0,0.23220744,0.914803386,11,0.789381087,0.046205096,0.053784266,0.180345654,245.56,Female,23,6121,2040.1293,Africa
2.0,0.23964959,0.846304834,21,0.986032546,0.152302623,0.056798685,0.318952203,273.4,Female,23,5934,1977.8022,Europe
